date,price,total_volume,market_cap
2022-08-24,0.014066412356614615,4187.364322966652,0.0
2022-08-25,0.013999538088585296,4288.096455281896,0.0
2022-08-26,0.013906764867376688,4366.832502054596,0.0
2022-08-27,0.013901237229350553,4277.866378027543,0.0
2022-08-28,0.013753817661978151,4358.1446949156925,0.0
2022-08-29,0.0140629195207285,4464.086905654832,0.0
2022-08-30,0.013944912405821604,4391.505040609521,0.0
2022-08-31,0.01385364190585563,4341.354969844572,0.0
2022-09-01,0.014601648612536343,7901.330831008424,0.0
2022-09-02,0.014302793126226275,4417.501471402705,0.0
2022-09-03,0.013261461715619668,4624.392909996659,0.0
2022-09-04,0.013245621385523904,5195.6193604151,0.0
2022-09-05,0.013597720783898606,4277.0241038688955,0.0
2022-09-06,0.013553320887495153,4522.0623968489535,0.0
2022-09-07,0.013337440268058746,4529.523021208129,0.0
2022-09-08,0.013192998234842795,3772.813315056441,0.0
2022-09-09,0.013032586617966607,1309.8768699329964,0.0
2022-09-10,0.013248535808962132,3998.3442492021723,0.0
2022-09-11,0.01310209854470154,4760.880461529429,0.0
2022-09-12,0.013134958147138212,4186.343781601734,0.0
2022-09-13,0.013156753588422972,4209.9810323387255,0.0
